Country,ISO2,ISO3,Indicator,Series,Variable,Model,Scenarios,Unit,Source,CTS Name,CTS Code,CTS Full Descriptor,2020,2025,2030,2035,2040,2045,2050
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Gas,REMIND-MAgPIE,Delayed Transition (Disorderly scenario),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,3.9711,4.6647,4.6303,5.7319,5.3499,4.7767,4.1935
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Gas,REMIND-MAgPIE,Fragmented World,US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,3.9711,4.6647,4.6303,4.854,5.2447,5.5672,5.6393
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Gas,REMIND-MAgPIE,Low Demand,US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,3.9711,4.6568,4.3352,5.2357,4.7106,4.1262,4.1033
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Gas,REMIND-MAgPIE,Nationally Determined Contributions (NDCs),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,3.9711,4.541,4.3304,4.7696,5.0737,5.4085,5.3735
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Gas,REMIND-MAgPIE,Net Zero 2050 (Orderly scenario),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,3.9711,5.1474,5.5306,5.9206,5.9116,4.9651,4.4127
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Oil,GCAM,Below 2°C,US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,15.2793,15.598,15.8313,15.9307,15.9413,15.9205,15.7001
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Oil,GCAM,Current Policies (Hot house world scenario),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,15.2793,15.3,15.2655,15.2883,15.3976,15.5243,15.3335
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Oil,GCAM,Delayed Transition (Disorderly scenario),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,15.2794,15.3001,15.2655,15.7676,15.8569,15.6146,15.2498
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Oil,GCAM,Fragmented World,US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,15.2793,15.3,15.2655,15.4427,15.494,15.4532,14.9069
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Oil,GCAM,Low Demand,US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,15.2793,15.3213,15.328,15.286,15.4558,16.3677,16.3319
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Oil,GCAM,Nationally Determined Contributions (NDCs),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,15.2793,15.3044,15.2318,15.2461,15.386,15.5544,15.4264
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Oil,GCAM,Net Zero 2050 (Orderly scenario),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,15.2793,15.6356,16.0979,16.3312,16.7841,18.2428,18.3102
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Oil,MESSAGEix-GLOBIOM,Below 2°C,US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.3421,2.7219,2.7577,3.6286,3.0957,4.3108,3.8333
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Oil,MESSAGEix-GLOBIOM,Current Policies (Hot house world scenario),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.3421,2.7509,3.4607,3.4989,4.1376,4.2845,4.6212
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Oil,MESSAGEix-GLOBIOM,Delayed Transition (Disorderly scenario),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.3421,2.7509,3.4607,3.8961,3.3549,4.6634,4.4544
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Oil,MESSAGEix-GLOBIOM,Fragmented World,US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.3421,2.7509,3.4607,4.3576,3.508,5.0406,5.5704
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Oil,MESSAGEix-GLOBIOM,Low Demand,US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.3421,2.7219,1.6506,3.4834,3.3772,6.6006,2.1493
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Oil,MESSAGEix-GLOBIOM,Nationally Determined Contributions (NDCs),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.3421,2.7219,3.4965,3.4816,3.771,4.2715,4.3922
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Oil,MESSAGEix-GLOBIOM,Net Zero 2050 (Orderly scenario),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.3421,2.7219,4.4972,4.1013,8.449,2.5552,3.9296
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Oil,REMIND-MAgPIE,Below 2°C,US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,11.1918,12.3944,13.1936,13.1533,14.3813,15.7881,17.0372
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Oil,REMIND-MAgPIE,Current Policies (Hot house world scenario),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,11.1918,12.923,13.7395,14.0862,15.7503,17.553,19.4513
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Oil,REMIND-MAgPIE,Delayed Transition (Disorderly scenario),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,11.1918,12.923,13.7395,13.6337,14.3796,15.898,17.1657
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Oil,REMIND-MAgPIE,Fragmented World,US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,11.1918,12.923,13.7395,13.8446,15.3055,17.0406,18.6781
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Oil,REMIND-MAgPIE,Low Demand,US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,11.1918,11.7366,11.065,11.3465,12.1038,12.9514,13.7653
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Oil,REMIND-MAgPIE,Nationally Determined Contributions (NDCs),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,11.1918,12.8033,13.4785,13.705,15.3123,17.1199,18.7941
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Oil,REMIND-MAgPIE,Net Zero 2050 (Orderly scenario),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,11.1918,12.1243,12.6335,12.2863,12.9663,13.827,14.5051
Honduras,HN,HND,Transition Pathways,Primary energy,Solar,GCAM,Below 2°C,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0021,0.0253,0.0459,0.0635,0.0799,0.0827,0.0889
Honduras,HN,HND,Transition Pathways,Primary energy,Solar,GCAM,Current Policies (Hot house world scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0027,0.0265,0.048,0.0637,0.0695,0.0649,0.0625
Honduras,HN,HND,Transition Pathways,Primary energy,Solar,GCAM,Delayed Transition (Disorderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0027,0.0265,0.0483,0.0629,0.0761,0.08,0.087
Honduras,HN,HND,Transition Pathways,Primary energy,Solar,GCAM,Fragmented World,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0023,0.0242,0.0454,0.0611,0.0687,0.0653,0.0632
Honduras,HN,HND,Transition Pathways,Primary energy,Solar,GCAM,Low Demand,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0023,0.0206,0.0311,0.0465,0.0654,0.0775,0.0937
Honduras,HN,HND,Transition Pathways,Primary energy,Solar,GCAM,Nationally Determined Contributions (NDCs),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0023,0.0243,0.0472,0.0643,0.0722,0.0702,0.0698
Honduras,HN,HND,Transition Pathways,Primary energy,Solar,GCAM,Net Zero 2050 (Orderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0023,0.0257,0.0437,0.0621,0.086,0.1049,0.1134
Honduras,HN,HND,Transition Pathways,Primary energy,Solar,MESSAGEix-GLOBIOM,Below 2°C,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0138,0.029,0.0523,0.0652,0.0464,0.0402,0.045
Honduras,HN,HND,Transition Pathways,Primary energy,Solar,MESSAGEix-GLOBIOM,Current Policies (Hot house world scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0138,0.0282,0.0602,0.1085,0.0751,0.0678,0.0622
Honduras,HN,HND,Transition Pathways,Primary energy,Solar,MESSAGEix-GLOBIOM,Delayed Transition (Disorderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.014,0.0284,0.0607,0.0538,0.0394,0.0378,0.0391
Honduras,HN,HND,Transition Pathways,Primary energy,Solar,MESSAGEix-GLOBIOM,Fragmented World,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0138,0.027,0.0561,0.0688,0.057,0.0465,0.0523
Honduras,HN,HND,Transition Pathways,Primary energy,Solar,MESSAGEix-GLOBIOM,Low Demand,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0145,0.0311,0.0371,0.0484,0.0387,0.0389,0.0407
Honduras,HN,HND,Transition Pathways,Primary energy,Solar,MESSAGEix-GLOBIOM,Nationally Determined Contributions (NDCs),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0138,0.0287,0.0696,0.0771,0.0689,0.0513,0.0464
Honduras,HN,HND,Transition Pathways,Primary energy,Solar,MESSAGEix-GLOBIOM,Net Zero 2050 (Orderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0135,0.0284,0.0376,0.0515,0.0408,0.0514,0.0748
Honduras,HN,HND,Transition Pathways,Primary energy,Solar,REMIND-MAgPIE,Below 2°C,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0166,0.0449,0.0907,0.123,0.1172,0.1163,0.1188
Honduras,HN,HND,Transition Pathways,Primary energy,Solar,REMIND-MAgPIE,Current Policies (Hot house world scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0175,0.0453,0.0847,0.112,0.1007,0.0906,0.0842
Honduras,HN,HND,Transition Pathways,Primary energy,Solar,REMIND-MAgPIE,Delayed Transition (Disorderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0177,0.0458,0.0857,0.0973,0.1027,0.1091,0.1169
Honduras,HN,HND,Transition Pathways,Primary energy,Solar,REMIND-MAgPIE,Fragmented World,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0168,0.0413,0.0764,0.098,0.0957,0.1001,0.105
Honduras,HN,HND,Transition Pathways,Primary energy,Solar,REMIND-MAgPIE,Low Demand,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0179,0.046,0.0704,0.0882,0.0785,0.0714,0.0713
Honduras,HN,HND,Transition Pathways,Primary energy,Solar,REMIND-MAgPIE,Nationally Determined Contributions (NDCs),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0166,0.0433,0.0878,0.1186,0.114,0.1133,0.1139
Honduras,HN,HND,Transition Pathways,Primary energy,Solar,REMIND-MAgPIE,Net Zero 2050 (Orderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0166,0.0468,0.0933,0.126,0.1287,0.1277,0.1271
Honduras,HN,HND,Transition Pathways,Final energy,Solids,GCAM,Below 2°C,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0927,0.0725,0.0594,0.048,0.0382,0.0275,0.0183
Honduras,HN,HND,Transition Pathways,Final energy,Solids,GCAM,Current Policies (Hot house world scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0912,0.0749,0.0632,0.0519,0.0513,0.0469,0.0416
Honduras,HN,HND,Transition Pathways,Final energy,Solids,GCAM,Delayed Transition (Disorderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0915,0.075,0.0629,0.0513,0.0407,0.0292,0.0191
Honduras,HN,HND,Transition Pathways,Final energy,Solids,GCAM,Fragmented World,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0908,0.0739,0.0627,0.0554,0.0504,0.0409,0.0317
Honduras,HN,HND,Transition Pathways,Final energy,Solids,GCAM,Low Demand,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0958,0.0763,0.0673,0.0536,0.0383,0.0209,0.0112
Honduras,HN,HND,Transition Pathways,Final energy,Solids,GCAM,Nationally Determined Contributions (NDCs),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0905,0.0737,0.0609,0.0526,0.0512,0.047,0.0409
Honduras,HN,HND,Transition Pathways,Final energy,Solids,GCAM,Net Zero 2050 (Orderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0968,0.0745,0.0585,0.0399,0.0241,0.0109,0.0047
Honduras,HN,HND,Transition Pathways,Final energy,Solids,MESSAGEix-GLOBIOM,Below 2°C,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0855,0.0716,0.0608,0.0508,0.0467,0.0449,0.0439
Honduras,HN,HND,Transition Pathways,Final energy,Solids,MESSAGEix-GLOBIOM,Current Policies (Hot house world scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0867,0.0718,0.0604,0.0534,0.0507,0.0491,0.0495
Honduras,HN,HND,Transition Pathways,Final energy,Solids,MESSAGEix-GLOBIOM,Delayed Transition (Disorderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0874,0.0726,0.0609,0.0539,0.0525,0.0529,0.0554
Honduras,HN,HND,Transition Pathways,Final energy,Solids,MESSAGEix-GLOBIOM,Fragmented World,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0865,0.0731,0.0627,0.0561,0.0593,0.0664,0.0772
Honduras,HN,HND,Transition Pathways,Final energy,Solids,MESSAGEix-GLOBIOM,Low Demand,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0898,0.0794,0.0652,0.0473,0.0386,0.0416,0.0459
Honduras,HN,HND,Transition Pathways,Final energy,Solids,MESSAGEix-GLOBIOM,Nationally Determined Contributions (NDCs),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0852,0.0723,0.0614,0.0541,0.0506,0.048,0.0469
Honduras,HN,HND,Transition Pathways,Final energy,Solids,MESSAGEix-GLOBIOM,Net Zero 2050 (Orderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0842,0.0703,0.0603,0.0438,0.0409,0.0419,0.0383
Honduras,HN,HND,Transition Pathways,Final energy,Solids,REMIND-MAgPIE,Below 2°C,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0783,0.0613,0.0483,0.0351,0.0275,0.0289,0.0321
Honduras,HN,HND,Transition Pathways,Final energy,Solids,REMIND-MAgPIE,Current Policies (Hot house world scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0758,0.0569,0.0536,0.0546,0.0569,0.0617,0.0714
Honduras,HN,HND,Transition Pathways,Final energy,Solids,REMIND-MAgPIE,Delayed Transition (Disorderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0766,0.0577,0.0541,0.0701,0.04,0.0313,0.0311
Honduras,HN,HND,Transition Pathways,Final energy,Solids,REMIND-MAgPIE,Fragmented World,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0786,0.0618,0.0607,0.0615,0.0418,0.0321,0.0318
Honduras,HN,HND,Transition Pathways,Final energy,Solids,REMIND-MAgPIE,Low Demand,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0958,0.0804,0.0486,0.033,0.0226,0.0153,0.0147
Honduras,HN,HND,Transition Pathways,Final energy,Solids,REMIND-MAgPIE,Nationally Determined Contributions (NDCs),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0769,0.0596,0.0434,0.0327,0.0299,0.0307,0.0347
Honduras,HN,HND,Transition Pathways,Final energy,Solids,REMIND-MAgPIE,Net Zero 2050 (Orderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0848,0.0671,0.0469,0.0366,0.031,0.0265,0.024
Honduras,HN,HND,Transition Pathways,Emissions and CCS,Total non-CO2 emissions,GCAM,Below 2°C,Mt CO2-equiv/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,7.1704,10.8233,8.0342,0.8357,-5.3305,-9.1836,-12.6653
Honduras,HN,HND,Transition Pathways,Emissions and CCS,Total non-CO2 emissions,GCAM,Current Policies (Hot house world scenario),Mt CO2-equiv/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,6.9473,10.4186,6.776,0.6623,-5.466,-12.259,-19.3871
Honduras,HN,HND,Transition Pathways,Emissions and CCS,Total non-CO2 emissions,GCAM,Delayed Transition (Disorderly scenario),Mt CO2-equiv/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,6.9582,9.8184,5.5679,-1.0081,-7.9701,-12.066,-15.7468
Honduras,HN,HND,Transition Pathways,Emissions and CCS,Total non-CO2 emissions,GCAM,Fragmented World,Mt CO2-equiv/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,7.0476,10.6393,7.0833,0.0739,-7.3661,-16.0687,-25.2345
Honduras,HN,HND,Transition Pathways,Emissions and CCS,Total non-CO2 emissions,GCAM,Low Demand,Mt CO2-equiv/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,7.3025,11.757,10.3584,3.6046,-2.568,-4.0375,-3.1596
Honduras,HN,HND,Transition Pathways,Emissions and CCS,Total non-CO2 emissions,GCAM,Nationally Determined Contributions (NDCs),Mt CO2-equiv/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,6.9686,10.7075,7.221,0.93,-5.1334,-11.5516,-17.9596
Honduras,HN,HND,Transition Pathways,Emissions and CCS,Total non-CO2 emissions,GCAM,Net Zero 2050 (Orderly scenario),Mt CO2-equiv/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,7.3526,11.8254,10.8663,4.6706,-1.2767,-1.9772,-2.3373
Honduras,HN,HND,Transition Pathways,Emissions and CCS,Total non-CO2 emissions,MESSAGEix-GLOBIOM,Below 2°C,Mt CO2-equiv/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.3143,4.4286,3.5429,2.6571,1.7714,0.8857,0.0
Honduras,HN,HND,Transition Pathways,Emissions and CCS,Total non-CO2 emissions,MESSAGEix-GLOBIOM,Current Policies (Hot house world scenario),Mt CO2-equiv/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.3143,4.4286,3.5429,2.6571,1.7714,0.8857,0.0
Honduras,HN,HND,Transition Pathways,Emissions and CCS,Total non-CO2 emissions,MESSAGEix-GLOBIOM,Delayed Transition (Disorderly scenario),Mt CO2-equiv/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.3143,4.4286,3.5429,2.6571,1.7714,0.8857,0.0
Honduras,HN,HND,Transition Pathways,Emissions and CCS,Total non-CO2 emissions,MESSAGEix-GLOBIOM,Fragmented World,Mt CO2-equiv/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.3143,4.4286,3.5429,2.6571,1.7714,0.8857,0.0
Honduras,HN,HND,Transition Pathways,Emissions and CCS,Total non-CO2 emissions,MESSAGEix-GLOBIOM,Low Demand,Mt CO2-equiv/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.3143,4.4286,3.5429,2.6571,1.7714,0.8857,0.0
Honduras,HN,HND,Transition Pathways,Emissions and CCS,Total non-CO2 emissions,MESSAGEix-GLOBIOM,Nationally Determined Contributions (NDCs),Mt CO2-equiv/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.3143,4.4286,3.5429,2.6571,1.7714,0.8857,0.0
Honduras,HN,HND,Transition Pathways,Emissions and CCS,Total non-CO2 emissions,MESSAGEix-GLOBIOM,Net Zero 2050 (Orderly scenario),Mt CO2-equiv/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.3143,4.4286,3.5429,2.6571,1.7714,0.8857,0.0
Honduras,HN,HND,Transition Pathways,Emissions and CCS,Total non-CO2 emissions,REMIND-MAgPIE,Below 2°C,Mt CO2-equiv/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.3143,4.4286,3.5429,2.6571,1.7714,0.8857,0.0
Honduras,HN,HND,Transition Pathways,Emissions and CCS,Total non-CO2 emissions,REMIND-MAgPIE,Current Policies (Hot house world scenario),Mt CO2-equiv/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.3143,4.4286,3.5429,2.6571,1.7714,0.8857,0.0
Honduras,HN,HND,Transition Pathways,Emissions and CCS,Total non-CO2 emissions,REMIND-MAgPIE,Delayed Transition (Disorderly scenario),Mt CO2-equiv/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.3143,4.4286,3.5429,2.6571,1.7714,0.8857,0.0
Honduras,HN,HND,Transition Pathways,Emissions and CCS,Total non-CO2 emissions,REMIND-MAgPIE,Fragmented World,Mt CO2-equiv/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.3143,4.4286,3.5429,2.6571,1.7714,0.8857,0.0
Honduras,HN,HND,Transition Pathways,Emissions and CCS,Total non-CO2 emissions,REMIND-MAgPIE,Low Demand,Mt CO2-equiv/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.3143,4.4286,3.5429,2.6571,1.7714,0.8857,0.0
Honduras,HN,HND,Transition Pathways,Emissions and CCS,Total non-CO2 emissions,REMIND-MAgPIE,Nationally Determined Contributions (NDCs),Mt CO2-equiv/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.3143,4.4286,3.5429,2.6571,1.7714,0.8857,0.0
Honduras,HN,HND,Transition Pathways,Emissions and CCS,Total non-CO2 emissions,REMIND-MAgPIE,Net Zero 2050 (Orderly scenario),Mt CO2-equiv/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.3143,4.4286,3.5429,2.6571,1.7714,0.8857,0.0
Honduras,HN,HND,Transition Pathways,Primary energy,Wind,GCAM,Below 2°C,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0105,0.066,0.1006,0.1234,0.1393,0.1433,0.1523
Honduras,HN,HND,Transition Pathways,Primary energy,Wind,GCAM,Current Policies (Hot house world scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0114,0.0652,0.0993,0.1216,0.1237,0.1127,0.1047
Honduras,HN,HND,Transition Pathways,Primary energy,Wind,GCAM,Delayed Transition (Disorderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0114,0.0658,0.1005,0.1172,0.1294,0.1372,0.1493
Honduras,HN,HND,Transition Pathways,Primary energy,Wind,GCAM,Fragmented World,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0103,0.0624,0.097,0.1154,0.1194,0.1109,0.1045
